처방아이디,처방한글명,처방한자명,치료병증,출전,출처,페이지,증상한글명,증상한자명,일반인설명,약재한글명,약재한자명,약재이명,약재타입,수치전약재명,약용부위,귀경,성,미,독성,분류,과명,용량,단위
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,,,,비파엽,枇杷葉,盧橘|無忧扇|枇把葉|巴葉,M,,잎(葉),肺|胃,微寒,苦,,淸化熱痰藥,Rosaceae,1,片
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,,,,상엽,桑葉,經霜桑葉|冬桑葉|桑葉經霜者|鐵扇子,M,,잎(葉),肺|肝,寒,甘|苦,,發散風熱藥,Moraceae,12,g
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,,,,석고,石膏,大石膏|白石膏|白虎|氷石|石羔|纖維石膏|細理石|細石|軟石膏|玉大石|玉靈片|玉火石|王靈片|流動蘇合香|帝膏|帝油流|帝香|楓脂香|寒水石|合香,M,,광물(鑛物),肺|胃,大寒,辛|甘,,淸熱瀉火藥,황산염류,10,g
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,,,,아교,阿膠,驢膠|驢皮膠|臚皮膠|覆盆膠|傅致膠|盆膠|盆覆膠|烏膠,M,,껍질을 고아서 건조시킨 膠塊(膠塊),肺|肝|腎,平,甘,,補血藥,Equidae,2.8,g
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,,,,인삼,人蔘,高麗蔘|鬼蓋|金井玉蘭|大人蔘|獨勝|羅參|潞州人蔘|白物|白修蔘|百濟蔘|白條蔘|蔘|上黨蔘|上黨人蔘|新羅人蔘|羊角蔘|玉精|遼東蔘|遼蔘|元蔘|人微|人參|仁蔘|人祥|人身|人精|人衡|紫團蔘|地精|淸河人蔘|皺面丹|皺面還丹|土精|孩兒參|海腴|血蔘|黃蔘|黃石,M,,뿌리(根),脾|肺|心,微溫,甘|微苦,,補氣藥,Araliaceae,2.8,g
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,,,,행인,杏仁,苦杏仁|老陰子|大杏仁|德兒|木落子|北杏|北杏仁|雙杏仁|原杏仁|眞杏仁|甛梅仁|草金丹|杏人|杏子|杏核人|杏核仁|囫圇杏仁,M,,종자(種子),肺|大腸,微溫,苦,小毒,止咳平喘藥,Rosaceae,2.8,g
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,분울,膹鬱,숨이 가쁘고 가슴이 그득하고 답답한 증상,,,,,,,,,,,,,,
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,위천구,痿喘嘔,사지가 무력하고 숨차하고 구토를 하는 것,,,,,,,,,,,,,,
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,폐농양 회복기,肺膿瘍 恢復期,폐농양의 회복기,,,,,,,,,,,,,,
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,폐옹증,肺癰證,폐부(肺部)에 옹양(癰瘍)이 생긴 것으로 폐열(肺熱)로 폐(肺)가 곪아 비릿한 냄새가 나며 고름같은 끈적한 가래를 뱉는 증후(證候),,,,,,,,,,,,,,
FO00501108,청조구폐탕,淸燥救肺湯,肺膿瘍,,폐계내과학,616,풍조해수,風燥咳嗽,풍사(風邪)와 조사(燥邪)가 겹쳐진 것이 원인(原因)이 되어 기침을 하는 것,,,,,,,,,,,,,,
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,8,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,금은화,金銀花,金藤花|金花|鷺鷥花|密啜花|蘇花|雙寶花|雙苞花|雙花|銀花|二花|忍冬花|尖子銀花|環兒花,M,,화뢰(花蕾),心|肺|胃,寒,甘,,淸熱解毒藥,Caprifoliaceae,40,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,길경,桔梗,梗草|苦梗|苦莄|苦桔梗|桔梗根|吉祥杵|南桔梗|盧茹|都乙羅叱|道乙阿叱|犁如|木便|房圖|方圖|白藥|符蔰|紛桔梗|芽桔梗|利如|薺苨|秋桔梗|土人參,M,,뿌리(根),肝,平,苦|辛,,淸化熱痰藥,Campanulaceae,20,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,노근,蘆根,蘆根|蘆茅根|葦莖|葦根,M,,뿌리(根)|검정콩,肺|胃,寒,甘,,淸熱瀉火藥,Gramineae,40,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,도인,桃仁,光桃仁|單桃仁|桃膠|桃人|桃核|桃核仁|脫核嬰兒|脫核仁,M,,종자(種子),心|肝|大腸,平,苦|甘,,活血祛瘀藥,Rosaceae,12,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,동과자,冬瓜子,冬瓜仁|白瓜子,M,,종자(種子),大腸|肺,凉,甘,,,Cucurbitaceae,12,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,석고,石膏,大石膏|白石膏|白虎|氷石|石羔|纖維石膏|細理石|細石|軟石膏|玉大石|玉靈片|玉火石|王靈片|流動蘇合香|帝膏|帝油流|帝香|楓脂香|寒水石|合香,M,,광물(鑛物),肺|胃,大寒,辛|甘,,淸熱瀉火藥,황산염류,40,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,어성초,魚腥草,十藥|重藥|蕺菜,M,,지상부(地上部),肝,微寒,辛,,淸熱解毒藥,,40,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,연교,連翹,空殼|空翹|翹殼|大翹子|落翹|連翹|北召|北連翹|連殼|蓮翹|連翹殼|連翹衣|元召|淨連翹|澤州連翹|旱連子|黃元召,M,,과실(果實),心|肺|膽,微寒,苦,,淸熱解毒藥,Oleaceae,24,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,의이인,薏苡仁,感米|起目|起實|芑實|米仁|米珠|玉珠|有乙梅|薏米|薏米仁|薏苡|意苡仁|薏仁|薏珠子|苡米|苡米仁|苡薏米|苡仁|苡仁米|珠子米|草魚目|草珠兒|解蠡|回回米,M,,종자(種子),脾|胃|肺,凉,甘|淡,,利水退腫藥,Gramineae,30,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,지모,知母,苦心|韭逢|芪母|蚔母|老梗|鹿別|東根|水參|水須|水浚|蓍母|兒草|野蓼|女雷|女理|連母|提母|蝭母|紙母|地參|昌支|莐藩|貨母|孝梗,M,,뿌리줄기(根莖),腎|胃|肺,寒,苦|甘,,淸熱瀉火藥,Liliaceae,12,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,,,,패장,敗醬,鹿醬根|敗醬草,M,,전초(全草),肝|胃|大腸,微寒,辛|苦,,淸熱解毒藥,Valerianaceae,20,g
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,폐농양,肺膿瘍,"화농균, 아메바, 진균 등이 원인이 되어 폐 조직에 화농성 혹은 괴사성의 종류(腫瘤)가 생긴 질병",,,,,,,,,,,,,,
FO00501109,길경탕합위경탕가감,桔梗湯合葦莖湯加減,肺膿瘍,,폐계내과학,616,폐옹증 궤농기,肺癰證 潰膿期,폐옹증 궤농기,,,,,,,,,,,,,,
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,4,g
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,,,,마황(부거근절),麻黃(不去根節),麻黃不去根節,P,麻黃,,,,,,,,4,g
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,,,,생강,生薑,薑根|鉤妝指|老生薑|面薑|母薑|百辣雲|鮮薑|鮮生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,5,片
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,,,,행인(부거피),杏仁(不去皮),杏仁不去皮,P,杏仁,,,,,,,,4,g
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,감풍한,感風寒,풍한사(風寒邪)를 감수한 것,,,,,,,,,,,,,,
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,비색,鼻塞,"코가 막혀 숨쉬기가 곤란하고, 비성(鼻聲)을 발하는 것",,,,,,,,,,,,,,
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,성중실음,聲重失音,말소리나 목소리가 무겁고 탁하며 맑지 못하고 목이 쉬어 말소리가 잘 안나오는 것,,,,,,,,,,,,,,
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,풍한,風寒,풍사(風邪)가 한사(寒邪)와 결합된 것,,,,,,,,,,,,,,
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,풍한증,風寒證,풍한(風寒)의 사기(邪氣)로 인해 발생한 병증,,,,,,,,,,,,,,
FO00501110,삼요탕,三拗湯,,,폐계내과학,616,해수,咳嗽,기침을 하는 것,,,,,,,,,,,,,,
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,4,g
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,,,,마황,麻黃,狗骨|麻黃草|卑相|卑鹽|西麻黃|龍沙|赤根|淨麻黃|中央節土|中黃節土|陳麻黃,M,,초질경(草質莖),肺|膀胱,溫,辛|微苦,,發散風寒藥,Ephedraceae,8,g
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,,,,석고,石膏,大石膏|白石膏|白虎|氷石|石羔|纖維石膏|細理石|細石|軟石膏|玉大石|玉靈片|玉火石|王靈片|流動蘇合香|帝膏|帝油流|帝香|楓脂香|寒水石|合香,M,,광물(鑛物),肺|胃,大寒,辛|甘,,淸熱瀉火藥,황산염류,16,g
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,,,,행인,杏仁,苦杏仁|老陰子|大杏仁|德兒|木落子|北杏|北杏仁|雙杏仁|原杏仁|眞杏仁|甛梅仁|草金丹|杏人|杏子|杏核人|杏核仁|囫圇杏仁,M,,종자(種子),肺|大腸,微溫,苦,小毒,止咳平喘藥,Rosaceae,4,g
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,무대열,無大熱,약간의 열이 있을 뿐 심한 열은 없는 것,,,,,,,,,,,,,,
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,무대열,無大熱,약간의 열이 있을 뿐 심한 열은 없는 것,,,,,,,,,,,,,,
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,천,喘,호흡이 빠르고 촉박한 병증,,,,,,,,,,,,,,
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,태양병,太陽病,"육경병(六經病)의 하나로 풍한(風寒)이 기표(肌表)에 침습한 병증 감수(感受)된 사기(邪氣)의 종류나 병정(病程)의 장단(長短)을 불문하고 맥부(脈浮), 두항강통(頭項强痛), 오한(惡寒)이 나타나면 태양병(太陽病)",,,,,,,,,,,,,,
FO00501111,마행감석탕,麻杏甘石湯,,,폐계내과학,616,한출,汗出,땀이 나는 증상,,,,,,,,,,,,,,
FO00501112,이진탕,二陳湯,,,폐계내과학,616,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,2,g
FO00501112,이진탕,二陳湯,,,폐계내과학,616,,,,반하,半夏,狗芋頭|老瓜蒜|老鴉眼|痰宮劈歷|大半夏|半下|白傍幾子|白羊眼半夏|小天南星|水玉|守田|示姑|羊眼|羊眼半夏|圓白半夏|地文|雉毛奴邑|雉毛邑|杏州半夏|和姑,M,,괴경(塊莖),脾|胃|肺,溫,辛,有毒,溫化寒痰藥,Araceae,8,g
FO00501112,이진탕,二陳湯,,,폐계내과학,616,,,,적복령,赤茯苓,赤苓|赤茯|赤服岺,M,,표층 아래 淡紅色(표층 아래 淡紅色),心|脾|膀胱,平,甘|淡,,利水退腫藥,Polyporaceae,4,g
FO00501112,이진탕,二陳湯,,,폐계내과학,616,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|橘紅|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,4,g
FO00501112,이진탕,二陳湯,,,폐계내과학,616,담음,痰飮,인체의 대사기능이 제대로 이루어지지 못하여 생기는 일체의 병리적 산물을 말함,,,,,,,,,,,,,,
FO00501112,이진탕,二陳湯,,,폐계내과학,616,담음증,痰飮證,담음(痰飮)으로 생기는 증상을 말하는 것,,,,,,,,,,,,,,
FO00501113,삼자양친탕,三子養親湯,,,폐계내과학,616,,,,개자,芥子,겨자|辣菜子|白芥子,M,,종자(種子),肺,溫,辛,,溫化寒痰藥,Cruciferae,4,g
FO00501113,삼자양친탕,三子養親湯,,,폐계내과학,616,,,,내복자,萊菔子,羌精子|羅菔子|蘿卜子|蘿蔔子|蘿菔子|蘿葍子|蘿子|蘆菔子|蘆萉子|唐菁子|登菘子|蘿菔|羅蔔子|蘿蔔子|菈환子|夢白子|夢卜子|夢蔔子|夢爬子|雹突|葍䔰子|葍子|溫菘子|紫花菘子|楚菘子|土酥子,M,,종자(種子),肺|脾|胃,平,辛|甘,,消食藥,Cruciferae,4,g
FO00501113,삼자양친탕,三子養親湯,,,폐계내과학,616,,,,자소엽,紫蘇葉,桂荏葉|白魚蘇葉|山魚蘇葉|蘇葉|水蘇葉|水壯元葉|紫蘇|赤蘇葉|皺紫蘇葉|香蘇葉|紅蘇葉|紅紫蘇葉,M,,잎(葉),肺|脾,溫,辛,,發散風寒藥,Labiatae,4,g
FO00501113,삼자양친탕,三子養親湯,,,폐계내과학,616,해수기급,咳嗽氣急,기침을 하고 숨을 가쁘게 쉬는 것,,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,,,,감초(자),甘草(炙),甘草炙|用甘草炙|炙甘|炙甘草|炙草|草(炙),P,甘草,,,,,,,,4,g
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,,,,건강,乾薑,幹薑|幹生薑|乾姜|乾生薑|均薑|綿薑|白薑|白乾薑|川乾薑|泡薑,M,,뿌리줄기(根莖),脾|胃|肺,熱,辛,,溫裏藥,Zingiberaceae,4,g
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,,,,계지,桂枝,桂枝段|廣桂枝|嫩桂枝|柳桂|川桂枝,M,,어린 가지(嫩枝),膀胱|心|肺,溫,辛|甘,,發散風寒藥,Lauraceae,4,g
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,,,,마황,麻黃,狗骨|麻黃草|卑相|卑鹽|西麻黃|龍沙|赤根|淨麻黃|中央節土|中黃節土|陳麻黃,M,,초질경(草質莖),肺|膀胱,溫,辛|微苦,,發散風寒藥,Ephedraceae,6,g
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,,,,반하,半夏,狗芋頭|老瓜蒜|老鴉眼|痰宮劈歷|大半夏|半下|白傍幾子|白羊眼半夏|小天南星|水玉|守田|示姑|羊眼|羊眼半夏|圓白半夏|地文|雉毛奴邑|雉毛邑|杏州半夏|和姑,M,,괴경(塊莖),脾|胃|肺,溫,辛,有毒,溫化寒痰藥,Araceae,6,g
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,,,,세신,細辛,金盤草|金盆草|綠鬚薑|大藥|獨葉草|萬病草|毛柄細辛|北細辛|四兩麻|西細辛|細參|細條|細草|小辛|少辛|烟袋鍋|烟袋鍋花|鈴鐺花|玉番絲|玉香絲|臥龍丹|漢城細辛|華陰細辛,M,,대근전초(帶根全草),心|肺|腎,溫,辛,,發散風寒藥,Aristolochiaceae,4,g
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,,,,오미자,五味子,金鈴子|遼五味子|菋|北味|北五味|北五味子|生五味子|嗽神|五味|遼五味|六亭劑|荎藸|玄及|紅內藤|紅內消|會及,M,,과실(果實),肺|心|腎,溫,酸|甘,,澁精縮尿止帶藥,Magnoliaceae,6,g
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,,,,작약,芍藥,金芍藥|白芍|白芍藥|芍藥,M,,뿌리(根),肝|脾,微寒,苦|酸,,補血藥,Ranunculaceae,6,g
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,갈,渴,갈증이 나는 것,,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,건구,乾嘔,소리만 나고 토해내는 것이 없는 구토,,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,발열해천,發熱咳喘,열(熱)이 나고 기침과 기천(氣喘)이 함께 나타나는 증상,,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,상한표불해,傷寒表不解,상한병(傷寒病)이 오래 되어 병사가 내부로 들어와 소화가 안되고 내장의 병증이 생긴 것이 사라지지 않은 것,,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,소변불리,小便不利,소변(小便) 양이 적거나 잘 나오지 않는 병증,,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,소복만,小腹滿,배꼽 아래(臍以下) 부위가 견경(堅硬)하고 창만(脹滿)한 증상,,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,심하유수기,心下有水氣,심장 아래에 수음의 사기가 있는 것,,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,열,熱,"1 육음(六淫) 중 화(火)와 동일한 속성을 가진 발병의 원인은 열사(熱邪)이다 2 각종 원인에 의하여 양기가 항성(亢盛)한 병증 3 약물의 한(寒), 열(熱), 온(溫), 양(凉)의 4기(四氣) 중의 하나인 열기",,,,,,,,,,,,,,
FO00501114,소청룡탕,小靑龍湯,,,폐계내과학,616,천,喘,호흡이 빠르고 촉박한 병증,,,,,,,,,,,,,,
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,감초(구),甘草(灸),甘草灸|灸甘草,P,甘草,,,,,,,,2,g
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,당귀,當歸,乾歸|歸尾|金當歸|馬尾歸|馬尾當歸|秦歸|秦當歸|川當歸,M,,뿌리(根),心|肝|脾,溫,甘|辛,,補血藥,Umbelliferae,2,g
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,대조,大棗,乾赤棗|乾棗|鷄心|鷄心棗|桂棗|灌棗|膠棗|狗牙|南棗|丹棗|棠棗|大北棗|大棗|東棗|轆棗|美棗|搏落酥|白棗|北棗|氏棗|羊角|良棗|牛頭|棯棗|紫棗|棗|棗膏|棗肉|棗脯|天蒸棗|靑州棗|墟棗|壺|紅棗,M,,과실(果實),脾|胃,溫,甘,,補氣藥,Rhamnaceae,2,枚
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,반하(국),半夏(麯),半夏麯,P,半夏,,,,,,,,4,g
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,생강,生薑,薑根|鉤妝指|老生薑|面薑|母薑|百辣雲|鮮薑|鮮生薑|御濕菜|炎凉小子|因地辛|子薑|紫薑|菜薑|川薑|川百薑,M,,뿌리줄기(根莖),肺|脾|胃,微溫,辛,,發散風寒藥,Zingiberaceae,3,片
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,육계,肉桂,桂|桂楠|桂馥|桂碎|桂圓肉|桂爾通|桂通|桂皮|官桂|廣條桂|交趾桂|菌桂|箘桂|企邊桂|丹桂|丹陽木皮|大桂|咄者|辣桂|楝桂|牡桂|木桂|上肉桂|玉桂|尉佗桂|尉佗生|柳桂|油桂|油筒桂|紫桂|條桂|眞桂|甛肉桂|靑化桂|土桂楠|筒桂|板桂|黃瑤桂,M,,수피(樹皮),腎|脾|膀胱,熱,甘|辛,,溫裏藥,Lauraceae,3,g
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,자소,紫蘇,,M,,,,,,,,,5,葉
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,자소자(초),紫蘇子(炒),蘇子炒|炒蘇子,P,紫蘇子,,,,,,,,4,g
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,전호,前胡,南石防風|嫩前胡|白前胡|紛前胡|水前胡|巖棕|全胡|坡地石防風,M,,뿌리(根),肝,微寒,苦|辛,,淸化熱痰藥,Umbelliferae,2,g
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,진피,陳皮,柑子皮|柑皮|苦枥皮|苦榴皮|苦樹皮|廣柑皮|廣橘皮|廣陳皮|廣皮|貴老|橘子皮|橘皮|橘紅|芩皮|攀槻皮|白樳木皮|樊槻皮|蜡樹皮|細辛木皮|新會柑皮|新會皮|梣槻皮|樳木皮|梣皮|若理木皮|浙陳皮|陳柑皮|陳廣皮|陳橘皮|秦白皮|川橘皮|紅皮|黃橘皮,M,,과피(果皮),脾|肺,溫,辛|苦,,理氣藥,Rutaceae,3,g
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,,,,후박,厚朴,濃朴|淡伯|大厚朴|烈朴|油朴|紫油朴|紫厚朴|赤朴|重皮|川朴|川厚朴|厚朴皮|厚皮,M,,수피(樹皮),脾|胃|肺|大腸,溫,苦|辛,,芳香化濕藥,Magnoliaceae,2,g
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,상기,上氣,기(氣)가 거슬러 오르는 것,,,,,,,,,,,,,,
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,상기천촉,上氣喘促,폐기(肺氣)가 위로 치밀어서 숨이 가쁘고 빠른 것,,,,,,,,,,,,,,
FO00501115,소자강기탕,蘇子降氣湯,,,폐계내과학,616,천,喘,호흡이 빠르고 촉박한 병증,,,,,,,,,,,,,,
FO00501116,정천탕,定喘湯,,,폐계내과학,616,,,,감초,甘草,甘草根|國老|國老草|大甘草|大粉草|大嗷|蕗草|美草|蜜甘|蜜草|紛甘草|粉草|紛草|生草|靈草|靈通|倫蜜珊瑚|主人|槍罕草|甛甘草|甛根子|甛草|橫紋甘草,M,,뿌리줄기(根莖)|뿌리(根),心|肺|脾|胃,平,甘,,補氣藥,Leguminosae,4,g
FO00501116,정천탕,定喘湯,,,폐계내과학,616,,,,관동화,款冬花,看灯花|款冬蕊|款花|九九花|冬花|冬花蕊|赦肺侯,M,,화뢰(花蕾),肺,溫,辛|微甘,,止咳平喘藥,Compositae,4,g
FO00501116,정천탕,定喘湯,,,폐계내과학,616,,,,마황,麻黃,狗骨|麻黃草|卑相|卑鹽|西麻黃|龍沙|赤根|淨麻黃|中央節土|中黃節土|陳麻黃,M,,초질경(草質莖),肺|膀胱,溫,辛|微苦,,發散風寒藥,Ephedraceae,12,g
FO00501116,정천탕,定喘湯,,,폐계내과학,616,,,,반하,半夏,狗芋頭|老瓜蒜|老鴉眼|痰宮劈歷|大半夏|半下|白傍幾子|白羊眼半夏|小天南星|水玉|守田|示姑|羊眼|羊眼半夏|圓白半夏|地文|雉毛奴邑|雉毛邑|杏州半夏|和姑,M,,괴경(塊莖),脾|胃|肺,溫,辛,有毒,溫化寒痰藥,Araceae,4,g
